SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
29,DC:A6:32:55:FC:D8,2020-07-12 20:31:54.083810,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,2.5,trans_purse_list
30,DC:A6:32:55:FC:D8,2020-07-12 20:31:56.088758,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
31,DC:A6:32:55:FC:D8,2020-07-12 20:31:58.093600,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,2.5,trans_purse_list
32,DC:A6:32:55:FC:D8,2020-07-12 20:32:00.099524,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
33,DC:A6:32:55:FC:D8,2020-07-12 20:32:02.104297,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
34,DC:A6:32:55:FC:D8,2020-07-12 20:32:03.347362,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
35,DC:A6:32:55:FC:D8,2020-07-12 20:32:04.081243,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,2.5,trans_purse_list
36,DC:A6:32:55:FC:D8,2020-07-12 20:32:06.040624,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,2.5,trans_purse_list
37,DC:A6:32:55:FC:D8,2020-07-12 20:32:08.045315,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,2.5,trans_purse_list
38,DC:A6:32:55:FC:D8,2020-07-12 20:32:09.893259,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
39,DC:A6:32:55:FC:D8,2020-07-12 20:32:10.025105,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
40,DC:A6:32:55:FC:D8,2020-07-12 20:32:11.206953,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
0,DC:A6:32:55:FC:D8,2020-07-12 20:40:22.660748,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-63,0.5,trans_purse_list
1,DC:A6:32:55:FC:D8,2020-07-12 20:40:24.665835,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-54,0.5,trans_purse_list
2,DC:A6:32:55:FC:D8,2020-07-12 20:40:25.030459,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5,trans_purse_list
3,DC:A6:32:55:FC:D8,2020-07-12 20:40:26.147327,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-58,0.5,trans_purse_list
4,DC:A6:32:55:FC:D8,2020-07-12 20:40:28.152531,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-55,0.5,trans_purse_list
5,DC:A6:32:55:FC:D8,2020-07-12 20:40:30.157576,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-59,0.5,trans_purse_list
