SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
12,DC:A6:32:55:FC:D8,2020-07-12 17:25:06.041418,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
13,DC:A6:32:55:FC:D8,2020-07-12 17:25:08.046428,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,0.5,both_thin_list
14,DC:A6:32:55:FC:D8,2020-07-12 17:25:10.051594,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,0.5,both_thin_list
15,DC:A6:32:55:FC:D8,2020-07-12 17:25:12.056613,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
16,DC:A6:32:55:FC:D8,2020-07-12 17:25:14.061675,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,0.5,both_thin_list
17,DC:A6:32:55:FC:D8,2020-07-12 17:25:16.066855,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
18,DC:A6:32:55:FC:D8,2020-07-12 17:25:18.071850,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
19,DC:A6:32:55:FC:D8,2020-07-12 17:25:20.076982,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,0.5,both_thin_list
20,DC:A6:32:55:FC:D8,2020-07-12 17:25:22.082064,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,0.5,both_thin_list
21,DC:A6:32:55:FC:D8,2020-07-12 17:25:24.087071,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,0.5,both_thin_list
22,DC:A6:32:55:FC:D8,2020-07-12 17:25:26.092225,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
23,DC:A6:32:55:FC:D8,2020-07-12 17:25:28.097271,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,0.5,both_thin_list
24,DC:A6:32:55:FC:D8,2020-07-12 17:25:30.102381,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
25,DC:A6:32:55:FC:D8,2020-07-12 17:25:32.004085,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
26,DC:A6:32:55:FC:D8,2020-07-12 17:25:34.008769,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
27,DC:A6:32:55:FC:D8,2020-07-12 17:25:36.013871,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,0.5,both_thin_list
28,DC:A6:32:55:FC:D8,2020-07-12 17:25:38.018874,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
29,DC:A6:32:55:FC:D8,2020-07-12 17:25:40.023391,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-54,0.5,both_thin_list
30,DC:A6:32:55:FC:D8,2020-07-12 17:25:42.027780,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,0.5,both_thin_list
31,DC:A6:32:55:FC:D8,2020-07-12 17:25:43.400266,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,0.5,both_thin_list
32,DC:A6:32:55:FC:D8,2020-07-12 17:25:44.022747,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
33,DC:A6:32:55:FC:D8,2020-07-12 17:25:46.028004,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
0,DC:A6:32:55:FC:D8,2020-07-12 17:32:12.266509,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
1,DC:A6:32:55:FC:D8,2020-07-12 17:32:14.270942,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0,both_thin_list
2,DC:A6:32:55:FC:D8,2020-07-12 17:32:16.275980,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0,both_thin_list
3,DC:A6:32:55:FC:D8,2020-07-12 17:32:17.200265,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
4,DC:A6:32:55:FC:D8,2020-07-12 17:32:18.213417,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0,both_thin_list
5,DC:A6:32:55:FC:D8,2020-07-12 17:32:20.217909,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
6,DC:A6:32:55:FC:D8,2020-07-12 17:32:21.048381,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
7,DC:A6:32:55:FC:D8,2020-07-12 17:32:22.335460,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
8,DC:A6:32:55:FC:D8,2020-07-12 17:32:23.031011,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
9,DC:A6:32:55:FC:D8,2020-07-12 17:32:24.038451,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
10,DC:A6:32:55:FC:D8,2020-07-12 17:32:26.043603,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0,both_thin_list
11,DC:A6:32:55:FC:D8,2020-07-12 17:32:28.048627,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0,both_thin_list
